gorgiasdomain,executionid,timestamp,summarize_question,automated,processed_question,cluster,summary_question
psychobunny,d82d85b3-9d0d-4d67-904d-d7961180a33d,2024-06-06T08:08:40.260999,"""Can the 10% welcome discount be applied to an order after it has been confirmed?""",False,10 welcome discount applied order confirmed,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,6442a11f-06a7-438b-8515-cf99f785dde2,2024-06-06T08:02:23.642999,"""How can I fix a logo that has started to peel off from my product?""",True,fix logo started peel product,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,9913aea1-f21d-4155-8218-7d6dc25b981c,2024-06-06T07:25:25.861000,"""Why has my order that was marked as delivered not arrived at my mailbox?""",False,order marked delivered arrived mailbox,5,What is the status of my order and why haven't I received all items?
psychobunny,d9a6f359-3473-4053-895b-8d183a7f7021,2024-06-06T06:55:16.006000,"""Can I get an update on the status of my order?""",True,get update status order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,12410d84-aa0e-43ee-94b1-2f5663e13510,2024-06-06T06:30:47.556999,"""Why have I not received the two shirts that are marked as delivered?""",True,received two shirts marked delivered,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,703bfdd6-24e5-4ced-8ae0-97efdac089f0,2024-06-06T05:44:32.947999,"""Why haven't I received a response to my email about the defective shirt I purchased?""",True,received response email defective shirt purchased,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,494ff6c4-7755-4ade-bb4b-70837a9d0fde,2024-06-06T05:40:34.276999,"""What are the next steps or options to rectify the missing and incorrect items received in my order?""",False,next steps options rectify missing incorrect items received order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,116aedd7-b831-4118-a850-232f5406b1f2,2024-06-06T05:38:45.959000,"""Can my order be updated to a different size before it is shipped?""",False,order updated different size shipped,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,8ec215a6-a96d-4a75-9299-49a9b2de1351,2024-06-06T05:32:58.707000,"""Can you change the size of the shirts in my order before they are shipped?""",False,change size shirts order shipped,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,e3454740-5121-40a6-927e-daa622d0ff18,2024-06-06T05:29:23.013000,"""Why hasn't my package arrived even though the tracking says it's been delivered?""",True,package arrived even though tracking says delivered,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,e3454740-5121-40a6-927e-daa622d0ff18,2024-06-06T05:29:23.013000,"""Can you investigate the discrepancy in shipping time as it's now over the promised 3-5 days delivery period?""",True,investigate discrepancy shipping time promised days delivery period,5,What is the status of my order and why haven't I received all items?
psychobunny,53ee0531-8bff-4278-b404-dc58ac497d50,2024-06-06T05:25:51.648999,"""Can a received polo shirt with a stain be replaced?""",True,received polo shirt stain replaced,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,8f3af259-21ea-400d-81ea-c31df788a675,2024-06-06T05:19:21.681999,"""Where is my order?""",True,order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,c2f49dfa-ce20-4e3e-a046-4b423ca57c7e,2024-06-06T05:18:07.223000,"""Where is my order?""",True,order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,9a94953e-303a-464e-b94f-2402572819ab,2024-06-06T04:29:30.967999,"""Why did only the sweaters arrive and not the golf balls from my order?""",True,sweaters arrive golf balls order,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,e3387076-fde8-4999-9371-05283e60feae,2024-06-06T04:28:11.073999,"""Can you check the status of my order since there have been no tracking updates?""",False,check status order since tracking updates,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,17b4b4ef-ddcf-4d8f-a2cf-107963c4c0d6,2024-06-06T04:18:20.094000,"""How can the issue with the bunny logo coming off the sweatpants after a few washes be resolved?""",False,issue bunny logo coming sweatpants washes resolved,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,fc01e58e-658f-492c-9eb3-3c7d480ac970,2024-06-06T04:13:27.555999,"""How can I cancel and refund an order placed with the wrong payment method before it is shipped?""",False,cancel refund order placed wrong payment method shipped,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,546cecc3-51e4-4edb-9955-26548d546708,2024-06-06T03:54:36.410000,"""Can you apply my welcome discount code to my recent order?""",False,apply welcome discount code recent order,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,f45c917a-284e-4d8f-b6ea-8c9b7998279d,2024-06-06T03:25:16.890000,"""Why is my order taking so long to arrive?""",False,order taking long arrive,5,What is the status of my order and why haven't I received all items?
psychobunny,90f2f8bd-79ff-4aad-880c-c986757df8b1,2024-06-06T03:21:46.357000,"""Why has my order been delayed twice and not arrived after a week?""",True,order delayed twice arrived week,5,What is the status of my order and why haven't I received all items?
psychobunny,35d543b0-f479-4838-bed2-5a8cb268a5ef,2024-06-06T03:14:43.707000,"""What should I do if my order arrived incomplete?""",True,order arrived incomplete,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,5dc87255-6247-4b5f-aa0c-62fbccd5a517,2024-06-06T03:00:46.026999,"""Why is my order number not recognized when trying to initiate a return?""",False,order number recognized trying initiate return,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,abc7a773-af5d-4869-a906-2aa2654a016b,2024-06-06T03:00:39.003999,"""What should I do if I have not received all items from my order?""",False,received items order,5,What is the status of my order and why haven't I received all items?
psychobunny,abc7a773-af5d-4869-a906-2aa2654a016b,2024-06-06T03:00:39.003999,"""How can I track an item that has been dispatched but not delivered?""",False,track item dispatched delivered,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,abc7a773-af5d-4869-a906-2aa2654a016b,2024-06-06T03:00:39.003999,"""Can the missing items from my order be resent or refunded?""",False,missing items order resent refunded,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,47acfdfa-e013-4b1b-939b-429fe1e7dd06,2024-06-06T03:00:36.161999,"""Why is my order number not being recognized when attempting to initiate a return?""",True,order number recognized attempting initiate return,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,1c057ab5-1ebd-49d6-8f68-7502bcb94ad3,2024-06-06T02:56:04.226999,"""Why haven't I received a response to my emails regarding my purchase?""",False,received response emails regarding purchase,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,1c057ab5-1ebd-49d6-8f68-7502bcb94ad3,2024-06-06T02:56:04.226999,"""What is the status of my order placed on May 23rd?""",False,status order placed may 23rd,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,0d1ddacc-ce96-4270-b2db-9967c45e8ddf,2024-06-06T02:53:07.292999,"""Why is the provided tracking number not showing any record when I check it?""",True,provided tracking number showing record check,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,728b643c-b91a-4356-81e9-bd317c01329f,2024-06-06T02:51:52.526999,"""How can I return an order that did not fit as expected?""",True,return order fit expected,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,e3799499-d66a-41e4-a2b3-72b12e06b471,2024-06-06T02:47:08.282000,"""Did my swim trunks ship in a separate package?""",True,swim trunks ship separate package,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,381bcc51-440b-4479-8715-c6454b7ab0c5,2024-06-06T02:47:03.707000,"""Why haven't I received tracking information for my order placed 4 days ago?""",True,received tracking information order placed 4 days ago,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,02ee2836-f5f1-4487-bcbb-0a40fca1b4e4,2024-06-06T02:39:47.105000,"""Why has only one item from my order been delivered when I received multiple confirmation emails?""",False,one item order delivered received multiple confirmation emails,5,What is the status of my order and why haven't I received all items?
psychobunny,02ee2836-f5f1-4487-bcbb-0a40fca1b4e4,2024-06-06T02:39:47.105000,"""Can the remaining items from my order be delivered before a specific upcoming date due to my travel plans?""",False,remaining items order delivered specific upcoming date due travel plans,5,What is the status of my order and why haven't I received all items?
psychobunny,c33112b6-43df-4a10-8061-b599fb193a72,2024-06-06T02:33:45.536999,"""Why haven't my shirts arrived at the destination despite the tracking number indicating they have?""",False,shirts arrived destination despite tracking number indicating,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,d94c7f83-4943-4409-9ea1-25819aaf137c,2024-06-06T02:15:05.838000,"""Why is there no tracking information available for my dispatched package?""",False,tracking information available dispatched package,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,d94c7f83-4943-4409-9ea1-25819aaf137c,2024-06-06T02:15:05.838000,"""Can you provide assistance with a package that has been dispatched but the tracking number is not recognized by the carrier?""",False,provide assistance package dispatched tracking number recognized carrier,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,d94c7f83-4943-4409-9ea1-25819aaf137c,2024-06-06T02:15:05.838000,"""What should I do if the tracking information remains unavailable for an extended period after dispatch?""",False,tracking information remains unavailable extended period dispatch,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,d94c7f83-4943-4409-9ea1-25819aaf137c,2024-06-06T02:15:05.838000,"""How can customer service help when the carrier is unable to locate the package using the provided tracking number?""",False,customer service help carrier unable locate package using provided tracking number,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,4e8addc2-842d-45ad-a1be-8ac3430e99f7,2024-06-06T02:11:00.323999,"""How do I proceed with a return for my order?""",True,proceed return order,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,11211575-544b-48cd-befc-1e6908607c37,2024-06-06T02:05:53.865000,"""How can I confirm that the missing item from my order has been received?""",True,confirm missing item order received,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,7ce35ff4-ba20-460f-bb48-48acd03a3ff2,2024-06-06T01:38:39.128000,"""Why can't I process a return for these items that were not marked over 50% off?""",False,ca process return items marked 50,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,7ce35ff4-ba20-460f-bb48-48acd03a3ff2,2024-06-06T01:38:39.128000,"""What can I do when the return portal does not allow me to select items for return?""",False,return portal allow select items return,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,67a0bc72-4902-49f3-a1c8-0122faadd1ec,2024-06-06T01:35:17.434000,"""Why were certain items not eligible for a return when they were not marked over 50% off?""",True,certain items eligible return marked 50,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,35ead117-4a8e-4c12-9587-bdb29882d53a,2024-06-06T01:28:45.118999,"""How can I return items that are not eligible for return due to sizing issues?""",True,return items eligible return due sizing issues,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,f1b18c7b-8e8f-4c49-add5-057061995b89,2024-06-06T01:26:26.796000,"""How can I get a refund for an item from a partially delivered order?""",False,get refund item partially delivered order,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,582b4657-ece7-44f0-b1b2-f8eaa95c5172,2024-06-06T01:25:27.624000,"""Why is my order number not found when trying to exchange an item?""",False,order number found trying exchange item,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,582b4657-ece7-44f0-b1b2-f8eaa95c5172,2024-06-06T01:25:27.624000,"""Why does the item not meet conditions for return when attempting to exchange it?""",False,item meet conditions return attempting exchange,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,c2f25c43-7f41-43b7-8918-ce29c36dc344,2024-06-06T01:18:39.928999,"""Why haven't I received my order yet?""",True,received order yet,5,What is the status of my order and why haven't I received all items?
psychobunny,0433d281-cedc-45ce-9238-42da7a4489f6,2024-06-06T01:13:10.937000,"""Why have I not received a shipping notification for my order when my account states the order has been filled?""",True,received shipping notification order account states order filled,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,aad11cae-ad55-4129-a94c-8088b44fae36,2024-06-06T01:08:51.581000,"""Why can't I start a return for socks that do not fit?""",True,ca start return socks fit,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,b03f126e-f001-4f41-a274-56e296d22ae0,2024-06-06T01:02:30.305000,"""How can I exchange items for a different size when the return portal is not recognizing my order?""",True,exchange items different size return portal recognizing order,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,5648d50d-5437-4a05-b5b3-5b173afae53f,2024-06-06T00:52:47.513999,"""Why is there no record found when I try to track my dispatched order using the provided tracking number?""",False,record found try track dispatched order using provided tracking number,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,6b4ae459-e800-4f3b-99cd-1ead0409ef2c,2024-06-06T00:51:25.607000,"""What is the status of my return request?""",True,status return request,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,56199183-b116-42e3-8d1a-35e6ee1e4205,2024-06-06T00:50:14.808000,"""What is the process for returning an item?""",True,process returning item,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,ddbe1646-64ad-4cba-b89d-8dbebf78aaaa,2024-06-06T00:43:02.678999,"""How will you address the missing items from my recent order delivery?""",True,address missing items recent order delivery,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,7f0d2a7d-f97e-448c-90ec-84aa6d9a421f,2024-06-06T00:41:56.562000,"""Why haven't I received my order yet?""",True,received order yet,5,What is the status of my order and why haven't I received all items?
psychobunny,5a9a8b8f-82f8-4de0-b045-fb830e1639ba,2024-06-06T00:31:25.415999,"""How can I return an order if I'm experiencing problems?""",True,return order experiencing problems,6,How can I proceed with returning or exchanging an item when the online system doesn't recognize my order?
psychobunny,82a4425a-715a-4dab-9032-47927822785c,2024-06-06T00:22:31.901999,"""Why haven't I received my online order yet?""",False,received online order yet,5,What is the status of my order and why haven't I received all items?
psychobunny,1a46e2cc-6a49-4a19-b358-6998a45f7da6,2024-06-06T00:18:41.864000,"""What is the current status of the items missing from my delivery?""",True,current status items missing delivery,5,What is the status of my order and why haven't I received all items?
psychobunny,90642d1b-8254-44c4-b121-b77322224c4c,2024-06-06T00:18:34.665999,"""What is the status of my incomplete order?""",True,status incomplete order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,ff129b72-279f-40b3-8b93-88af574634b4,2024-06-06T00:14:45.950999,"""How can I return an item that was delivered in the wrong size and exchange it for the correct size?""",True,return item delivered wrong size exchange correct size,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,673ab8ca-dd3b-4ddc-8870-596947e324b5,2024-06-06T00:14:24.592999,"""Why haven't all of my ordered items arrived yet?""",False,ordered items arrived yet,5,What is the status of my order and why haven't I received all items?
psychobunny,3ad8dc1c-88c4-4ef5-b337-a7273d748dda,2024-06-06T00:11:24.197999,"""Why have I only received 2 out of 5 t-shirts from my order?""",True,received 2 5 order,5,What is the status of my order and why haven't I received all items?
psychobunny,3ad8dc1c-88c4-4ef5-b337-a7273d748dda,2024-06-06T00:11:24.197999,"""What is happening with the shipment of the remaining 3 t-shirts since the tracking link is not working?""",True,happening shipment remaining 3 since tracking link working,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,a96ccfb1-acb1-44cc-865b-66368a49465b,2024-06-06T00:09:24.270999,"""Why did I receive a shirt in the wrong size?""",True,receive shirt wrong size,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,fd3788f4-c45c-417f-9350-7bf2822cef05,2024-06-06T00:01:44.351999,"""When will my item be shipped?""",False,item shipped,5,What is the status of my order and why haven't I received all items?
psychobunny,fd3788f4-c45c-417f-9350-7bf2822cef05,2024-06-06T00:01:44.351999,"""Will my product arrive before my trip date?""",False,product arrive trip date,5,What is the status of my order and why haven't I received all items?
psychobunny,e134f4be-e887-42c7-9ef7-042e57ff1e7e,2024-06-05T23:58:12.230000,"""Can I change the size of the jacket in my order to XXL?""",True,change size jacket order xxl,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,5b4b1888-1730-43ce-b931-6e7f0297e95f,2024-06-05T23:55:33.778000,"""When I try to track my order, why does it say the order doesn’t exist?""",True,try track order say order exist,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,5b4b1888-1730-43ce-b931-6e7f0297e95f,2024-06-05T23:55:33.778000,"""Is my order lost?""",True,order lost,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,6e94ca8d-b0dc-4f3a-924c-a8c5c81f2179,2024-06-05T23:55:33.362999,"""Why did I only receive one item when I ordered three?""",True,receive one item ordered three,5,What is the status of my order and why haven't I received all items?
psychobunny,59a765a8-43aa-41d1-83b7-21202dda9a88,2024-06-05T23:50:49.292000,"""Why did I only receive 2 out of the 3 t-shirts I ordered when all are marked as delivered?""",True,receive 2 3 ordered marked delivered,5,What is the status of my order and why haven't I received all items?
psychobunny,7a12faf4-12c4-47be-9460-e91ebce4b417,2024-06-05T23:44:17.832000,"""Can you apply a discount code retroactively to my order or provide a credit back?""",False,apply discount code retroactively order provide credit back,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,84518266-4f37-4323-be7f-f69d0daea491,2024-06-05T23:43:43.273000,"""Why have I not received my ordered shirt despite it being marked as delivered?""",False,received ordered shirt despite marked delivered,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,84518266-4f37-4323-be7f-f69d0daea491,2024-06-05T23:43:43.273000,"""What steps should I take if I've already checked everywhere and still can't find my delivered package?""",False,steps take already checked everywhere still ca find delivered package,5,What is the status of my order and why haven't I received all items?
psychobunny,84518266-4f37-4323-be7f-f69d0daea491,2024-06-05T23:43:43.273000,"""How can we proceed if the item is confirmed as delivered by the carrier, but is not received?""",False,proceed item confirmed delivered carrier received,5,What is the status of my order and why haven't I received all items?
psychobunny,c8767be6-b515-4c1c-93f2-ee3f5dc29585,2024-06-05T23:43:41.042000,"""Has there been any update on the status of my order that was supposed to arrive this week?""",False,update status order supposed arrive week,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,119f1f9f-725b-4802-b5ce-45c2203523ad,2024-06-05T23:41:25.355000,"""Why did I receive only one t-shirt when I ordered two?""",True,receive one ordered two,5,What is the status of my order and why haven't I received all items?
psychobunny,8346042f-f377-4546-9686-7ee840fe0ff9,2024-06-05T23:39:34.099999,"""Can I get clarification on the size of the product that I received?""",True,get clarification size product received,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,6f3569c9-02e3-4f95-a8b4-925e34b9bed8,2024-06-05T23:36:40.263000,"""Can you update me on the shipment status of my order, and if it hasn't shipped, proceed with the cancellation?""",False,update shipment status order shipped proceed cancellation,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,ff7086a6-c05c-4109-9794-9ac80ce7b724,2024-06-05T23:33:02.407999,"""Can you update me on the current shipment status of my order?""",True,update current shipment status order,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,ff7086a6-c05c-4109-9794-9ac80ce7b724,2024-06-05T23:33:02.407999,"""If my order is not going to be shipped soon, can I cancel it?""",True,order going shipped soon cancel,5,What is the status of my order and why haven't I received all items?
psychobunny,76946ab3-8465-4723-bed1-81cc67845ccb,2024-06-05T23:25:45.839999,"""Can you please change the size of the item in my order from 2t to 10/12?""",False,please change size item order 2t,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,3001ddc0-f0ee-41ef-8d4d-abd96bcf8243,2024-06-05T23:24:17.194000,"""Why was my shirt not delivered as previously stated in emails?""",True,shirt delivered previously stated emails,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,53913701-4bc5-4aad-85dc-cb57d135e487,2024-06-05T23:18:55.078000,"""What should I do if my package doesn't arrive within the expected time frame?""",True,package arrive within expected time frame,5,What is the status of my order and why haven't I received all items?
psychobunny,53913701-4bc5-4aad-85dc-cb57d135e487,2024-06-05T23:18:55.078000,"""What steps should I take if I am still unable to track my package after the additional waiting period?""",True,steps take still unable track package additional waiting period,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,00bac947-6382-4ec8-8a02-bdf2ab33a7ac,2024-06-05T23:10:11.971999,"""Why haven't I received my package?""",True,received package,5,What is the status of my order and why haven't I received all items?
psychobunny,e125c3a8-f8b5-4415-8dc4-37a335f02e78,2024-06-05T23:09:03.066999,"""Why am I unable to track my package with the provided tracking link?""",True,unable track package provided tracking link,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,63f60890-26ae-4582-a65f-8206f51b3154,2024-06-05T23:08:23.956000,"""Why hasn't my order arrived despite paying for 2-day shipping?""",False,order arrived despite paying shipping,5,What is the status of my order and why haven't I received all items?
psychobunny,c1773918-0aa3-44a0-b5e8-fb25629c860a,2024-06-05T23:07:38.568000,"""How do I initiate a refund for one product and exchange another for a different size?""",True,initiate refund one product exchange another different size,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,8853465c-3421-4adb-86f5-459fa38cc17a,2024-06-05T23:05:17.279000,"""Can the store participate in the HSBC **Birthday** campaign by providing a special promotion for cardholders?""",False,store participate hsbc birthday campaign providing special promotion cardholders,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,392d0550-15cf-42eb-9b9f-d70addb6d5b1,2024-06-05T23:01:23.747999,"""Can I exchange shirts if they are too big but still have the tags on?""",True,exchange shirts big still tags,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,1ebb3aa6-4038-49cb-bedd-f8fcb2800991,2024-06-05T22:58:38.752000,"""Why is my order showing as delivered when I haven't received it?""",False,order showing delivered received,5,What is the status of my order and why haven't I received all items?
psychobunny,34db21df-13e3-4697-b1e2-39f37fa3c0b3,2024-06-05T22:53:56.430000,"""Can I cancel an order that was accidentally completed before I was finished?""",False,cancel order accidentally completed finished,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,9e338210-cf28-4187-bf0c-ba776bfead90,2024-06-05T22:51:55.398000,"""Can I change the sizes in my order to 2 of Size L and 1 of size XXL?""",True,change sizes order 2 size l 1 size xxl,4,"How can I resolve issues with incorrect, missing, or exchanged shirt sizes in my order?"
psychobunny,8db2fc5e-edd8-4910-a814-bb0cdf56ae3e,2024-06-05T22:28:04.328999,"""What can be done if my order is marked as delivered but I haven't received it?""",False,done order marked delivered received,5,What is the status of my order and why haven't I received all items?
psychobunny,2a4ec1a0-818b-441f-a11b-5ee33f9f68db,2024-06-05T22:26:58.665999,"""When will my order be arriving?""",True,order arriving,5,What is the status of my order and why haven't I received all items?
psychobunny,fff9d39e-b428-4d01-8f78-8707b16fc629,2024-06-05T22:21:45.114000,"""What is the status of my missing item from my order?""",True,status missing item order,2,Can you provide an update on the status and issues related to my recent order?
psychobunny,a45c49bc-47ea-4fca-b5ad-355c2b90192a,2024-06-05T22:07:02.609999,"""Can I get a refund for my undelivered order since I've already purchased the same items locally?""",False,get refund undelivered order since already purchased items locally,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,6b6fddc6-73ca-40fb-9972-5b8bb0f2704d,2024-06-05T22:03:47.881999,"""¿Dónde está mi pedido?""",False,está mi pedido,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,64a4f27d-c2bf-44e0-8be3-1f987c2b46fb,2024-06-05T22:02:10.779999,"""Can you process a 15% discount on my recent order after a previous discount code was deemed already used?""",False,process 15 discount recent order previous discount code deemed already used,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,acb16b6a-953b-4903-b2dd-4c630b4448fd,2024-06-05T22:01:10.292000,"""¿Cuándo llegará mi paquete ya que no puedo rastrearlo con FedEx?""",True,llegará mi paquete ya que puedo rastrearlo con fedex,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,3877add6-d6cb-4cce-ac63-142511b1ad25,2024-06-05T21:55:25.046999,"""Why is the shipment tracking for my order showing as invalid, and can I get updated shipment information?""",True,shipment tracking order showing invalid get updated shipment information,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,a7f8dd27-9463-4ad3-ac67-4af29ea2d0fa,2024-06-05T21:55:13.431999,"""Why have I not received the black bathing suit from my order?""",True,received black bathing suit order,5,What is the status of my order and why haven't I received all items?
psychobunny,490e1ed0-46f8-4528-9fa5-3c2a7276f4b2,2024-06-05T21:42:27.130000,"""How do I return an order if I don't have a QR code or a shipping address?""",True,return order qr code shipping address,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,b2a73711-c57b-496a-90ea-7aae94d33574,2024-06-05T21:29:15.020999,"""How do I resolve a tracking error for items not received when the packing slip has been discarded?""",False,resolve tracking error items received packing slip discarded,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,b2a73711-c57b-496a-90ea-7aae94d33574,2024-06-05T21:29:15.020999,"""What should I do if part of my online order hasn't arrived and the given tracking number is showing as not found?""",False,part online order arrived given tracking number showing found,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,42aa1266-95f5-498d-88c0-9a2c8630d583,2024-06-05T21:07:57.763000,"""My package delivery status is showing as delivered, but I haven't received it. What should I do?""",True,package delivery status showing delivered received,5,What is the status of my order and why haven't I received all items?
psychobunny,4dc18b5b-5ab1-4bf2-b423-bbea7b4a480d,2024-06-05T21:07:33.973999,"""What is the status of my delivery that was supposed to arrive by UPS on May 31?""",False,status delivery supposed arrive ups may 31,5,What is the status of my order and why haven't I received all items?
psychobunny,2fb073c3-39cd-4d20-897f-12fbb46111db,2024-06-05T21:03:06.947000,"""Can you provide any updates on the status of order #3128356 (GE5700142824US)?""",True,provide updates status order 3128356 ge5700142824us,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,2fb073c3-39cd-4d20-897f-12fbb46111db,2024-06-05T21:03:06.947000,"""Was the shipment for order #3128356 delivered to the hub as an overpack or a loose box?""",True,shipment order 3128356 delivered hub overpack loose box,5,What is the status of my order and why haven't I received all items?
psychobunny,2fb073c3-39cd-4d20-897f-12fbb46111db,2024-06-05T21:03:06.947000,"""Has order #3128356 arrived at the JFK hub and been processed?""",True,order 3128356 arrived jfk hub processed,5,What is the status of my order and why haven't I received all items?
psychobunny,169eeea2-0818-4770-9049-ffa54125c42a,2024-06-05T21:01:41.572000,"""Can I change the delivery address for my order?""",False,change delivery address order,1,How can I update the shipping address or resolve delivery issues for my recent order?
psychobunny,2efa7aba-1380-4055-ad8c-124c2606278a,2024-06-05T21:00:33.378000,"""What is the status of my missing packages?""",False,status missing packages,0,How can I track and resolve issues with undelivered or missing packages using provided tracking numbers?
psychobunny,2efa7aba-1380-4055-ad8c-124c2606278a,2024-06-05T21:00:33.378000,"""Can I get a refund for the items not delivered?""",False,get refund items delivered,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,2efa7aba-1380-4055-ad8c-124c2606278a,2024-06-05T21:00:33.378000,"""Will large orders always have delivery issues?""",False,large orders always delivery issues,5,What is the status of my order and why haven't I received all items?
psychobunny,2efa7aba-1380-4055-ad8c-124c2606278a,2024-06-05T21:00:33.378000,"""How can I receive the golf ball promotion?""",False,receive golf ball promotion,3,"How can I receive or apply refunds, discounts, or exchanges for my recent online order?"
psychobunny,b017d432-4483-41bc-809e-e50c40dc9e31,2024-06-05T20:59:14.947000,"""What should I do if I'm missing items from my order?""",False,missing items order,2,Can you provide an update on the status and issues related to my recent order?
